treeId,startLocation,endLocation,time,descendantTaxa,descendantTaxaSameState
1005000,NorthChina,Russia,5.605765361657783,1,1
1005000,SouthChina,NorthChina,5.6132898635150665,1,1
1005000,Japan/Korea,SouthChina,5.790129882565358,1,1
1005000,SoutheasternAsia,Japan/Korea,5.837505480664911,1,1
1005000,SouthernAsia,Europe,5.410285164407937,1,1
1005000,Africa,SouthernAsia,5.5008339711071965,1,1
1005000,WesternAsia,SoutheasternAsia,6.448888671833757,1,1
1005000,Japan/Korea,SoutheasternAsia,6.361046898597812,1,1
1005000,SouthChina,Europe,5.379743057285386,1,1
1005000,SoutheasternAsia,SouthChina,5.3834467809489635,1,1
1005000,NorthernAmerica,SouthernAsia,5.546851173841494,1,1
1005000,SouthernAmerica,NorthernAmerica,5.443842784039548,1,1
1005000,Europe,SouthernAmerica,5.5765885272835884,1,1
1005000,NorthernAmerica,Europe,5.742609720181504,1,1
1005000,Europe,NorthernAmerica,5.694254356633231,1,1
1005000,Russia,WesternAsia,5.665211534253978,1,1
1005000,Europe,Russia,5.6775808750977985,1,1
1005000,WesternAsia,NorthernAmerica,5.829659338200365,1,1
1005000,Oceania,WesternAsia,5.949108611529143,1,1
1005000,Japan/Korea,NorthernAmerica,5.3352365659842915,1,1
1005000,SoutheasternAsia,Europe,5.541496667063192,1,1
1005000,WesternAsia,SouthernAsia,5.696934536455637,1,1
1005000,Europe,WesternAsia,5.706595806845544,1,1
1005000,SouthernAsia,Africa,5.5566964797946765,1,1
1005000,Europe,SouthernAsia,5.595647406855339,1,1
1005000,SoutheasternAsia,WesternAsia,5.527901853564824,1,1
1005000,Europe,Russia,5.5001396597940735,1,1
1005000,Russia,Europe,5.551801100118514,1,1
1005000,Europe,Russia,5.595669381352872,1,1
1005000,SouthernAsia,WesternAsia,5.456730207758822,1,1
1005000,Europe,Russia,5.6054886317269474,1,1
1005000,Russia,Europe,5.8110508457513905,1,1
1005000,SoutheasternAsia,Oceania,5.204895588931352,1,1
1005000,Russia,SouthChina,5.21865210632164,1,1
1005000,NorthChina,Russia,5.439495532754174,1,1
1005000,Japan/Korea,Russia,5.457678083129006,1,1
1005000,SoutheasternAsia,Japan/Korea,5.5231136078218475,1,1
1005000,SouthChina,Russia,5.440230328427312,1,1
1005000,Japan/Korea,SouthChina,5.516093213370629,1,1
1005000,SoutheasternAsia,Japan/Korea,5.6584553556312835,1,1
1005000,Oceania,SoutheasternAsia,5.77123863603138,1,1
1005000,SouthernAmerica,Russia,5.426122419106165,1,1
1005000,NorthernAmerica,Japan/Korea,5.74761604861316,1,1
1005000,SouthernAsia,NorthernAmerica,5.796866062449692,1,1
1005000,NorthernAmerica,Japan/Korea,5.610130936749211,1,1
1005000,Europe,NorthernAmerica,5.6469033139760105,1,1
1005000,Japan/Korea,SouthChina,6.4543423604628165,1,1
1005000,NorthernAmerica,SouthernAmerica,5.464376249260653,1,1
1005000,Oceania,SouthernAsia,5.295244528781431,1,1
1005000,Europe,Oceania,5.329466603411175,1,1
1005000,Oceania,NorthernAmerica,4.8716977989905965,1,1
1005000,Europe,WesternAsia,5.131762626279398,1,1
1005000,Japan/Korea,Europe,5.156627886652638,1,1
1005000,Europe,Russia,5.452178907127061,1,1
1005000,SoutheasternAsia,Oceania,4.953729543964771,1,1
1005000,Russia,SouthChina,4.780617183011126,1,1
1005000,Oceania,SouthChina,4.785803941462131,1,1
1005000,Oceania,SouthChina,4.833629255693986,1,1
1005000,Oceania,Russia,5.924213213192777,1,1
1005000,Russia,NorthernAmerica,4.825536099626594,1,1
1005000,SoutheasternAsia,Japan/Korea,4.751182392954815,1,1
1005000,Europe,SouthChina,5.387441519249901,1,1
1005000,Europe,WesternAsia,4.761166070591186,1,1
1005000,SouthernAsia,WesternAsia,4.8378082007289125,1,1
1005000,Oceania,SouthernAsia,4.8770769038530775,1,1
1005000,Oceania,NorthernAmerica,4.696592477799033,1,1
1005000,Oceania,Japan/Korea,4.88091000647594,1,1
1005000,Oceania,Japan/Korea,4.835976827896233,1,1
1005000,Oceania,Europe,4.804669100820704,1,1
1005000,SoutheasternAsia,Oceania,4.922153203600901,1,1
1005000,Europe,NorthernAmerica,4.787567944095464,1,1
1005000,Russia,Europe,4.66519604976751,1,1
1005000,Europe,Russia,4.675436514727322,1,1
1005000,SoutheasternAsia,SouthChina,4.788109175284583,1,1
1005000,SouthChina,NorthChina,4.767417463921842,1,1
1005000,SoutheasternAsia,SouthChina,4.8061052125674815,1,1
1005000,Russia,NorthChina,5.4743209970524145,1,1
1005000,Japan/Korea,Russia,5.495890682576157,1,1
1005000,Oceania,Japan/Korea,5.524580964226033,1,1
1005000,SoutheasternAsia,Oceania,5.626582416344336,1,1
1005000,Japan/Korea,NorthChina,5.647366508314157,1,1
