"virus","tree_id","season","tmrca"
"by",820,"N_Hemisphere_2012",2006.12582901029
"by",820,"N_Hemisphere_2013",2006.12582901029
"by",820,"N_Hemisphere_2011",2006.12582901029
"by",820,"N_Hemisphere_2014",2006.12582901029
"by",820,"N_Hemisphere_2015",2006.12582901029
"by",820,"S_Hemisphere_2012.5",2006.12582901029
"by",820,"S_Hemisphere_2013.5",2006.12582901029
"by",820,"S_Hemisphere_2014.5",2006.12582901029
"by",820,"N_Hemisphere_2016",2011.9760270121
"by",820,"N_Hemisphere_2017",2011.9760270121
"by",820,"S_Hemisphere_2011.5",2006.12582901029
"by",820,"S_Hemisphere_2019.5",2016.54538683422
"by",820,"S_Hemisphere_2015.5",2011.9760270121
"by",820,"S_Hemisphere_2020.5",2016.54538683422
"by",820,"N_Hemisphere_2019",2016.13434972703
"by",820,"S_Hemisphere_2016.5",2006.12582901029
"by",820,"N_Hemisphere_2020",2016.54538683422
"by",820,"S_Hemisphere_2017.5",2014.11908284902
"by",820,"N_Hemisphere_2018",2014.11908284902
"by",820,"S_Hemisphere_2018.5",2014.11908284902
"by",821,"N_Hemisphere_2012",2005.21919716224
"by",821,"N_Hemisphere_2013",2005.21919716224
"by",821,"N_Hemisphere_2011",2005.21919716224
"by",821,"N_Hemisphere_2014",2005.21919716224
"by",821,"N_Hemisphere_2015",2005.21919716224
"by",821,"S_Hemisphere_2012.5",2005.21919716224
"by",821,"S_Hemisphere_2013.5",2005.21919716224
"by",821,"S_Hemisphere_2014.5",2005.21919716224
"by",821,"N_Hemisphere_2016",2011.87959023693
"by",821,"N_Hemisphere_2017",2011.87959023693
"by",821,"S_Hemisphere_2011.5",2005.21919716224
"by",821,"S_Hemisphere_2019.5",2016.58644391819
"by",821,"S_Hemisphere_2015.5",2011.87959023693
"by",821,"S_Hemisphere_2020.5",2016.58644391819
"by",821,"N_Hemisphere_2019",2016.0889028829
"by",821,"S_Hemisphere_2016.5",2005.21919716224
"by",821,"N_Hemisphere_2020",2016.58644391819
"by",821,"S_Hemisphere_2017.5",2013.93983884813
"by",821,"N_Hemisphere_2018",2013.93983884813
"by",821,"S_Hemisphere_2018.5",2013.93983884813
"by",822,"N_Hemisphere_2012",2005.68097268476
"by",822,"N_Hemisphere_2013",2005.68097268476
"by",822,"N_Hemisphere_2011",2005.68097268476
"by",822,"N_Hemisphere_2014",2005.68097268476
"by",822,"N_Hemisphere_2015",2005.68097268476
"by",822,"S_Hemisphere_2012.5",2005.68097268476
"by",822,"S_Hemisphere_2013.5",2005.68097268476
"by",822,"S_Hemisphere_2014.5",2005.68097268476
"by",822,"N_Hemisphere_2016",2011.89489046463
"by",822,"N_Hemisphere_2017",2011.89489046463
"by",822,"S_Hemisphere_2011.5",2005.68097268476
"by",822,"S_Hemisphere_2019.5",2016.52172207518
"by",822,"S_Hemisphere_2015.5",2011.89489046463
"by",822,"S_Hemisphere_2020.5",2016.52172207518
"by",822,"N_Hemisphere_2019",2015.95164706264
"by",822,"S_Hemisphere_2016.5",2005.68097268476
"by",822,"N_Hemisphere_2020",2016.52172207518
"by",822,"S_Hemisphere_2017.5",2014.01793451849
"by",822,"N_Hemisphere_2018",2013.92191533503
"by",822,"S_Hemisphere_2018.5",2014.25144885667
"by",823,"N_Hemisphere_2012",2005.92460311821
"by",823,"N_Hemisphere_2013",2005.92460311821
"by",823,"N_Hemisphere_2011",2005.92460311821
"by",823,"N_Hemisphere_2014",2005.92460311821
"by",823,"N_Hemisphere_2015",2005.92460311821
"by",823,"S_Hemisphere_2012.5",2005.92460311821
"by",823,"S_Hemisphere_2013.5",2005.92460311821
"by",823,"S_Hemisphere_2014.5",2005.92460311821
"by",823,"N_Hemisphere_2016",2012.01909325863
"by",823,"N_Hemisphere_2017",2012.01909325863
"by",823,"S_Hemisphere_2011.5",2005.92460311821
"by",823,"S_Hemisphere_2019.5",2016.61448706393
"by",823,"S_Hemisphere_2015.5",2012.01909325863
"by",823,"S_Hemisphere_2020.5",2016.61448706393
"by",823,"N_Hemisphere_2019",2015.98122644414
"by",823,"S_Hemisphere_2016.5",2005.92460311821
"by",823,"N_Hemisphere_2020",2016.61448706393
"by",823,"S_Hemisphere_2017.5",2013.96855906948
"by",823,"N_Hemisphere_2018",2013.96855906948
"by",823,"S_Hemisphere_2018.5",2014.08759705368
"by",824,"N_Hemisphere_2012",2006.66950240313
"by",824,"N_Hemisphere_2013",2006.66950240313
"by",824,"N_Hemisphere_2011",2006.66950240313
"by",824,"N_Hemisphere_2014",2006.66950240313
"by",824,"N_Hemisphere_2015",2006.66950240313
"by",824,"S_Hemisphere_2012.5",2006.66950240313
"by",824,"S_Hemisphere_2013.5",2006.66950240313
"by",824,"S_Hemisphere_2014.5",2006.66950240313
"by",824,"N_Hemisphere_2016",2012.03703895013
"by",824,"N_Hemisphere_2017",2012.03703895013
"by",824,"S_Hemisphere_2011.5",2006.66950240313
"by",824,"S_Hemisphere_2019.5",2016.46403748048
"by",824,"S_Hemisphere_2015.5",2012.03703895013
"by",824,"S_Hemisphere_2020.5",2016.52388672064
"by",824,"N_Hemisphere_2019",2016.04132025571
"by",824,"S_Hemisphere_2016.5",2006.66950240313
"by",824,"N_Hemisphere_2020",2016.46403748048
"by",824,"S_Hemisphere_2017.5",2014.02531620194
"by",824,"N_Hemisphere_2018",2014.02531620194
"by",824,"S_Hemisphere_2018.5",2014.11784834286
"by",825,"N_Hemisphere_2012",2007.28758572188
"by",825,"N_Hemisphere_2013",2007.28758572188
"by",825,"N_Hemisphere_2011",2007.28758572188
"by",825,"N_Hemisphere_2014",2007.28758572188
"by",825,"N_Hemisphere_2015",2007.28758572188
"by",825,"S_Hemisphere_2012.5",2007.28758572188
"by",825,"S_Hemisphere_2013.5",2007.28758572188
"by",825,"S_Hemisphere_2014.5",2007.28758572188
"by",825,"N_Hemisphere_2016",2011.93219090355
"by",825,"N_Hemisphere_2017",2011.93219090355
"by",825,"S_Hemisphere_2011.5",2007.28758572188
"by",825,"S_Hemisphere_2019.5",2016.62196543032
"by",825,"S_Hemisphere_2015.5",2011.93219090355
"by",825,"S_Hemisphere_2020.5",2016.66264158968
"by",825,"N_Hemisphere_2019",2015.97412816671
"by",825,"S_Hemisphere_2016.5",2007.28758572188
"by",825,"N_Hemisphere_2020",2016.62196543032
"by",825,"S_Hemisphere_2017.5",2014.09663097398
"by",825,"N_Hemisphere_2018",2014.09663097398
"by",825,"S_Hemisphere_2018.5",2014.09663097398
"by",826,"N_Hemisphere_2012",2006.58837221638
"by",826,"N_Hemisphere_2013",2006.58837221638
"by",826,"N_Hemisphere_2011",2006.58837221638
"by",826,"N_Hemisphere_2014",2006.58837221638
"by",826,"N_Hemisphere_2015",2006.58837221638
"by",826,"S_Hemisphere_2012.5",2006.58837221638
"by",826,"S_Hemisphere_2013.5",2006.58837221638
"by",826,"S_Hemisphere_2014.5",2006.58837221638
"by",826,"N_Hemisphere_2016",2012.01540513776
"by",826,"N_Hemisphere_2017",2012.01540513776
"by",826,"S_Hemisphere_2011.5",2006.58837221638
"by",826,"S_Hemisphere_2019.5",2016.65757429838
"by",826,"S_Hemisphere_2015.5",2012.01540513776
"by",826,"S_Hemisphere_2020.5",2016.6867309428
"by",826,"N_Hemisphere_2019",2016.1785535315
"by",826,"S_Hemisphere_2016.5",2006.58837221638
"by",826,"N_Hemisphere_2020",2016.64550381646
"by",826,"S_Hemisphere_2017.5",2014.04694622428
"by",826,"N_Hemisphere_2018",2014.04694622428
"by",826,"S_Hemisphere_2018.5",2014.15276434213
"by",827,"N_Hemisphere_2012",2005.50038518008
"by",827,"N_Hemisphere_2013",2005.50038518008
"by",827,"N_Hemisphere_2011",2005.50038518008
"by",827,"N_Hemisphere_2014",2005.50038518008
"by",827,"N_Hemisphere_2015",2005.50038518008
"by",827,"S_Hemisphere_2012.5",2005.50038518008
"by",827,"S_Hemisphere_2013.5",2005.50038518008
"by",827,"S_Hemisphere_2014.5",2005.50038518008
"by",827,"N_Hemisphere_2016",2011.85340102709
"by",827,"N_Hemisphere_2017",2011.85340102709
"by",827,"S_Hemisphere_2011.5",2005.50038518008
"by",827,"S_Hemisphere_2019.5",2016.53410318992
"by",827,"S_Hemisphere_2015.5",2011.85340102709
"by",827,"S_Hemisphere_2020.5",2016.53410318992
"by",827,"N_Hemisphere_2019",2016.01152351088
"by",827,"S_Hemisphere_2016.5",2005.50038518008
"by",827,"N_Hemisphere_2020",2016.53410318992
"by",827,"S_Hemisphere_2017.5",2013.84757628851
"by",827,"N_Hemisphere_2018",2013.84757628851
"by",827,"S_Hemisphere_2018.5",2013.84757628851
"by",828,"N_Hemisphere_2012",2005.55136469399
"by",828,"N_Hemisphere_2013",2005.55136469399
"by",828,"N_Hemisphere_2011",2005.55136469399
"by",828,"N_Hemisphere_2014",2005.55136469399
"by",828,"N_Hemisphere_2015",2005.55136469399
"by",828,"S_Hemisphere_2012.5",2005.55136469399
"by",828,"S_Hemisphere_2013.5",2005.55136469399
"by",828,"S_Hemisphere_2014.5",2005.55136469399
"by",828,"N_Hemisphere_2016",2012.10510997814
"by",828,"N_Hemisphere_2017",2012.10510997814
"by",828,"S_Hemisphere_2011.5",2005.55136469399
"by",828,"S_Hemisphere_2019.5",2016.63669633389
"by",828,"S_Hemisphere_2015.5",2012.10510997814
"by",828,"S_Hemisphere_2020.5",2016.63669633389
"by",828,"N_Hemisphere_2019",2015.7881397255
"by",828,"S_Hemisphere_2016.5",2005.55136469399
"by",828,"N_Hemisphere_2020",2016.63669633389
"by",828,"S_Hemisphere_2017.5",2013.92739237766
"by",828,"N_Hemisphere_2018",2013.92739237766
"by",828,"S_Hemisphere_2018.5",2013.92739237766
"by",829,"N_Hemisphere_2012",2005.50659166954
"by",829,"N_Hemisphere_2013",2005.50659166954
"by",829,"N_Hemisphere_2011",2005.50659166954
"by",829,"N_Hemisphere_2014",2005.50659166954
"by",829,"N_Hemisphere_2015",2005.50659166954
"by",829,"S_Hemisphere_2012.5",2005.50659166954
"by",829,"S_Hemisphere_2013.5",2005.50659166954
"by",829,"S_Hemisphere_2014.5",2005.50659166954
"by",829,"N_Hemisphere_2016",2011.94034887161
"by",829,"N_Hemisphere_2017",2011.94034887161
"by",829,"S_Hemisphere_2011.5",2005.50659166954
"by",829,"S_Hemisphere_2019.5",2016.64541416646
"by",829,"S_Hemisphere_2015.5",2011.94034887161
"by",829,"S_Hemisphere_2020.5",2016.64541416646
"by",829,"N_Hemisphere_2019",2015.80230259686
"by",829,"S_Hemisphere_2016.5",2005.50659166954
"by",829,"N_Hemisphere_2020",2016.64541416646
"by",829,"S_Hemisphere_2017.5",2013.84153509468
"by",829,"N_Hemisphere_2018",2013.84153509468
"by",829,"S_Hemisphere_2018.5",2014.03591187201
"by",830,"N_Hemisphere_2012",2006.0153942227
"by",830,"N_Hemisphere_2013",2006.0153942227
"by",830,"N_Hemisphere_2011",2006.0153942227
"by",830,"N_Hemisphere_2014",2006.0153942227
"by",830,"N_Hemisphere_2015",2006.0153942227
"by",830,"S_Hemisphere_2012.5",2006.0153942227
"by",830,"S_Hemisphere_2013.5",2006.0153942227
"by",830,"S_Hemisphere_2014.5",2006.0153942227
"by",830,"N_Hemisphere_2016",2012.01807781302
"by",830,"N_Hemisphere_2017",2012.01807781302
"by",830,"S_Hemisphere_2011.5",2006.0153942227
"by",830,"S_Hemisphere_2019.5",2016.63464360312
"by",830,"S_Hemisphere_2015.5",2012.01807781302
"by",830,"S_Hemisphere_2020.5",2016.63464360312
"by",830,"N_Hemisphere_2019",2015.93611563077
"by",830,"S_Hemisphere_2016.5",2006.0153942227
"by",830,"N_Hemisphere_2020",2016.63464360312
"by",830,"S_Hemisphere_2017.5",2014.02518668058
"by",830,"N_Hemisphere_2018",2014.02518668058
"by",830,"S_Hemisphere_2018.5",2014.02518668058
"by",831,"N_Hemisphere_2012",2006.11287959698
"by",831,"N_Hemisphere_2013",2006.11287959698
"by",831,"N_Hemisphere_2011",2006.11287959698
"by",831,"N_Hemisphere_2014",2006.11287959698
"by",831,"N_Hemisphere_2015",2006.11287959698
"by",831,"S_Hemisphere_2012.5",2006.11287959698
"by",831,"S_Hemisphere_2013.5",2006.11287959698
"by",831,"S_Hemisphere_2014.5",2006.11287959698
"by",831,"N_Hemisphere_2016",2012.01418307245
"by",831,"N_Hemisphere_2017",2012.01418307245
"by",831,"S_Hemisphere_2011.5",2006.11287959698
"by",831,"S_Hemisphere_2019.5",2016.66291093061
"by",831,"S_Hemisphere_2015.5",2012.01418307245
"by",831,"S_Hemisphere_2020.5",2016.66291093061
"by",831,"N_Hemisphere_2019",2016.03456426331
"by",831,"S_Hemisphere_2016.5",2006.11287959698
"by",831,"N_Hemisphere_2020",2016.66291093061
"by",831,"S_Hemisphere_2017.5",2013.88778176355
"by",831,"N_Hemisphere_2018",2013.88778176355
"by",831,"S_Hemisphere_2018.5",2013.88778176355
"by",832,"N_Hemisphere_2012",2004.87231356954
"by",832,"N_Hemisphere_2013",2004.87231356954
"by",832,"N_Hemisphere_2011",2004.87231356954
"by",832,"N_Hemisphere_2014",2004.87231356954
"by",832,"N_Hemisphere_2015",2004.87231356954
"by",832,"S_Hemisphere_2012.5",2004.87231356954
"by",832,"S_Hemisphere_2013.5",2004.87231356954
"by",832,"S_Hemisphere_2014.5",2004.87231356954
"by",832,"N_Hemisphere_2016",2011.91587760558
"by",832,"N_Hemisphere_2017",2011.91587760558
"by",832,"S_Hemisphere_2011.5",2004.87231356954
"by",832,"S_Hemisphere_2019.5",2016.66735758273
"by",832,"S_Hemisphere_2015.5",2011.91587760558
"by",832,"S_Hemisphere_2020.5",2016.70154962384
"by",832,"N_Hemisphere_2019",2016.03193670459
"by",832,"S_Hemisphere_2016.5",2004.87231356954
"by",832,"N_Hemisphere_2020",2016.50990791477
"by",832,"S_Hemisphere_2017.5",2014.05388441051
"by",832,"N_Hemisphere_2018",2014.05388441051
"by",832,"S_Hemisphere_2018.5",2014.05388441051
"by",833,"N_Hemisphere_2012",2006.85753005755
"by",833,"N_Hemisphere_2013",2006.85753005755
"by",833,"N_Hemisphere_2011",2006.85753005755
"by",833,"N_Hemisphere_2014",2006.85753005755
"by",833,"N_Hemisphere_2015",2006.85753005755
"by",833,"S_Hemisphere_2012.5",2006.85753005755
"by",833,"S_Hemisphere_2013.5",2006.85753005755
"by",833,"S_Hemisphere_2014.5",2006.85753005755
"by",833,"N_Hemisphere_2016",2011.83253930347
"by",833,"N_Hemisphere_2017",2011.83253930347
"by",833,"S_Hemisphere_2011.5",2006.85753005755
"by",833,"S_Hemisphere_2019.5",2016.52002058392
"by",833,"S_Hemisphere_2015.5",2011.83253930347
"by",833,"S_Hemisphere_2020.5",2016.52002058392
"by",833,"N_Hemisphere_2019",2015.99563607545
"by",833,"S_Hemisphere_2016.5",2006.85753005755
"by",833,"N_Hemisphere_2020",2016.52002058392
"by",833,"S_Hemisphere_2017.5",2013.86916897526
"by",833,"N_Hemisphere_2018",2013.86916897526
"by",833,"S_Hemisphere_2018.5",2013.98803909014
"by",834,"N_Hemisphere_2012",2005.7446877027
"by",834,"N_Hemisphere_2013",2005.7446877027
"by",834,"N_Hemisphere_2011",2005.7446877027
"by",834,"N_Hemisphere_2014",2005.7446877027
"by",834,"N_Hemisphere_2015",2005.7446877027
"by",834,"S_Hemisphere_2012.5",2005.7446877027
"by",834,"S_Hemisphere_2013.5",2005.7446877027
"by",834,"S_Hemisphere_2014.5",2005.7446877027
"by",834,"N_Hemisphere_2016",2011.95385358734
"by",834,"N_Hemisphere_2017",2011.95385358734
"by",834,"S_Hemisphere_2011.5",2005.7446877027
"by",834,"S_Hemisphere_2019.5",2016.58929906886
"by",834,"S_Hemisphere_2015.5",2011.95385358734
"by",834,"S_Hemisphere_2020.5",2016.79552598271
"by",834,"N_Hemisphere_2019",2015.99882071964
"by",834,"S_Hemisphere_2016.5",2005.7446877027
"by",834,"N_Hemisphere_2020",2016.79552598271
"by",834,"S_Hemisphere_2017.5",2013.92600480326
"by",834,"N_Hemisphere_2018",2013.92600480326
"by",834,"S_Hemisphere_2018.5",2014.26935143123
"by",835,"N_Hemisphere_2012",2005.40467169575
"by",835,"N_Hemisphere_2013",2005.40467169575
"by",835,"N_Hemisphere_2011",2005.40467169575
"by",835,"N_Hemisphere_2014",2005.40467169575
"by",835,"N_Hemisphere_2015",2005.40467169575
"by",835,"S_Hemisphere_2012.5",2005.40467169575
"by",835,"S_Hemisphere_2013.5",2005.40467169575
"by",835,"S_Hemisphere_2014.5",2005.40467169575
"by",835,"N_Hemisphere_2016",2012.09897654104
"by",835,"N_Hemisphere_2017",2012.09897654104
"by",835,"S_Hemisphere_2011.5",2005.40467169575
"by",835,"S_Hemisphere_2019.5",2016.55218016401
"by",835,"S_Hemisphere_2015.5",2012.09897654104
"by",835,"S_Hemisphere_2020.5",2016.55218016401
"by",835,"N_Hemisphere_2019",2015.81592650524
"by",835,"S_Hemisphere_2016.5",2005.40467169575
"by",835,"N_Hemisphere_2020",2016.55218016401
"by",835,"S_Hemisphere_2017.5",2013.89104168766
"by",835,"N_Hemisphere_2018",2013.89104168766
"by",835,"S_Hemisphere_2018.5",2013.89104168766
"by",836,"N_Hemisphere_2012",2006.62059443902
"by",836,"N_Hemisphere_2013",2006.62059443902
"by",836,"N_Hemisphere_2011",2006.62059443902
"by",836,"N_Hemisphere_2014",2006.62059443902
"by",836,"N_Hemisphere_2015",2006.62059443902
"by",836,"S_Hemisphere_2012.5",2006.62059443902
"by",836,"S_Hemisphere_2013.5",2006.62059443902
"by",836,"S_Hemisphere_2014.5",2006.62059443902
"by",836,"N_Hemisphere_2016",2012.01080289182
"by",836,"N_Hemisphere_2017",2012.01080289182
"by",836,"S_Hemisphere_2011.5",2006.62059443902
"by",836,"S_Hemisphere_2019.5",2016.5421301027
"by",836,"S_Hemisphere_2015.5",2012.01080289182
"by",836,"S_Hemisphere_2020.5",2016.5421301027
"by",836,"N_Hemisphere_2019",2016.08854110932
"by",836,"S_Hemisphere_2016.5",2006.62059443902
"by",836,"N_Hemisphere_2020",2016.5421301027
"by",836,"S_Hemisphere_2017.5",2014.22447122161
"by",836,"N_Hemisphere_2018",2014.22447122161
"by",836,"S_Hemisphere_2018.5",2014.29733736433
"by",837,"N_Hemisphere_2012",2005.13201480393
"by",837,"N_Hemisphere_2013",2005.13201480393
"by",837,"N_Hemisphere_2011",2005.13201480393
"by",837,"N_Hemisphere_2014",2005.13201480393
"by",837,"N_Hemisphere_2015",2005.13201480393
"by",837,"S_Hemisphere_2012.5",2005.13201480393
"by",837,"S_Hemisphere_2013.5",2005.13201480393
"by",837,"S_Hemisphere_2014.5",2005.13201480393
"by",837,"N_Hemisphere_2016",2011.78313213315
"by",837,"N_Hemisphere_2017",2011.78313213315
"by",837,"S_Hemisphere_2011.5",2005.13201480393
"by",837,"S_Hemisphere_2019.5",2016.52259306453
"by",837,"S_Hemisphere_2015.5",2011.78313213315
"by",837,"S_Hemisphere_2020.5",2016.52259306453
"by",837,"N_Hemisphere_2019",2016.13968502987
"by",837,"S_Hemisphere_2016.5",2005.13201480393
"by",837,"N_Hemisphere_2020",2016.52259306453
"by",837,"S_Hemisphere_2017.5",2013.99492992296
"by",837,"N_Hemisphere_2018",2013.99492992296
"by",837,"S_Hemisphere_2018.5",2013.99492992296
"by",838,"N_Hemisphere_2012",2006.16505807436
"by",838,"N_Hemisphere_2013",2006.16505807436
"by",838,"N_Hemisphere_2011",2006.16505807436
"by",838,"N_Hemisphere_2014",2006.16505807436
"by",838,"N_Hemisphere_2015",2006.16505807436
"by",838,"S_Hemisphere_2012.5",2006.16505807436
"by",838,"S_Hemisphere_2013.5",2006.16505807436
"by",838,"S_Hemisphere_2014.5",2006.16505807436
"by",838,"N_Hemisphere_2016",2011.97615754513
"by",838,"N_Hemisphere_2017",2011.97615754513
"by",838,"S_Hemisphere_2011.5",2006.16505807436
"by",838,"S_Hemisphere_2019.5",2016.48807870767
"by",838,"S_Hemisphere_2015.5",2011.97615754513
"by",838,"S_Hemisphere_2020.5",2016.48807870767
"by",838,"N_Hemisphere_2019",2015.9289421138
"by",838,"S_Hemisphere_2016.5",2006.16505807436
"by",838,"N_Hemisphere_2020",2016.48807870767
"by",838,"S_Hemisphere_2017.5",2013.90021348237
"by",838,"N_Hemisphere_2018",2013.90021348237
"by",838,"S_Hemisphere_2018.5",2013.90021348237
"by",839,"N_Hemisphere_2012",2006.19376727538
"by",839,"N_Hemisphere_2013",2006.19376727538
"by",839,"N_Hemisphere_2011",2006.19376727538
"by",839,"N_Hemisphere_2014",2006.19376727538
"by",839,"N_Hemisphere_2015",2006.19376727538
"by",839,"S_Hemisphere_2012.5",2006.19376727538
"by",839,"S_Hemisphere_2013.5",2006.19376727538
"by",839,"S_Hemisphere_2014.5",2006.19376727538
"by",839,"N_Hemisphere_2016",2012.11313528395
"by",839,"N_Hemisphere_2017",2012.11313528395
"by",839,"S_Hemisphere_2011.5",2006.19376727538
"by",839,"S_Hemisphere_2019.5",2016.5711089547
"by",839,"S_Hemisphere_2015.5",2012.11313528395
"by",839,"S_Hemisphere_2020.5",2016.5711089547
"by",839,"N_Hemisphere_2019",2016.03260111489
"by",839,"S_Hemisphere_2016.5",2006.19376727538
"by",839,"N_Hemisphere_2020",2016.5711089547
"by",839,"S_Hemisphere_2017.5",2014.11672224522
"by",839,"N_Hemisphere_2018",2014.11672224522
"by",839,"S_Hemisphere_2018.5",2014.16707996125
"by",840,"N_Hemisphere_2012",2005.84293242841
"by",840,"N_Hemisphere_2013",2005.84293242841
"by",840,"N_Hemisphere_2011",2005.84293242841
"by",840,"N_Hemisphere_2014",2005.84293242841
"by",840,"N_Hemisphere_2015",2005.84293242841
"by",840,"S_Hemisphere_2012.5",2005.84293242841
"by",840,"S_Hemisphere_2013.5",2005.84293242841
"by",840,"S_Hemisphere_2014.5",2005.84293242841
"by",840,"N_Hemisphere_2016",2011.93740173145
"by",840,"N_Hemisphere_2017",2011.93740173145
"by",840,"S_Hemisphere_2011.5",2005.84293242841
"by",840,"S_Hemisphere_2019.5",2016.56492797377
"by",840,"S_Hemisphere_2015.5",2011.93740173145
"by",840,"S_Hemisphere_2020.5",2016.56492797377
"by",840,"N_Hemisphere_2019",2016.0003338771
"by",840,"S_Hemisphere_2016.5",2005.84293242841
"by",840,"N_Hemisphere_2020",2016.56492797377
"by",840,"S_Hemisphere_2017.5",2014.1221265788
"by",840,"N_Hemisphere_2018",2014.1221265788
"by",840,"S_Hemisphere_2018.5",2014.18409059824
"by",841,"N_Hemisphere_2012",2007.0830398576
"by",841,"N_Hemisphere_2013",2007.0830398576
"by",841,"N_Hemisphere_2011",2007.0830398576
"by",841,"N_Hemisphere_2014",2007.0830398576
"by",841,"N_Hemisphere_2015",2007.0830398576
"by",841,"S_Hemisphere_2012.5",2007.0830398576
"by",841,"S_Hemisphere_2013.5",2007.0830398576
"by",841,"S_Hemisphere_2014.5",2007.0830398576
"by",841,"N_Hemisphere_2016",2011.98903579105
"by",841,"N_Hemisphere_2017",2011.98903579105
"by",841,"S_Hemisphere_2011.5",2007.0830398576
"by",841,"S_Hemisphere_2019.5",2016.49343525873
"by",841,"S_Hemisphere_2015.5",2011.98903579105
"by",841,"S_Hemisphere_2020.5",2016.49343525873
"by",841,"N_Hemisphere_2019",2015.99019875207
"by",841,"S_Hemisphere_2016.5",2007.0830398576
"by",841,"N_Hemisphere_2020",2016.49343525873
"by",841,"S_Hemisphere_2017.5",2013.91752790955
"by",841,"N_Hemisphere_2018",2013.91752790955
"by",841,"S_Hemisphere_2018.5",2013.91752790955
"by",842,"N_Hemisphere_2012",2007.35165308478
"by",842,"N_Hemisphere_2013",2007.35165308478
"by",842,"N_Hemisphere_2011",2007.35165308478
"by",842,"N_Hemisphere_2014",2007.35165308478
"by",842,"N_Hemisphere_2015",2007.35165308478
"by",842,"S_Hemisphere_2012.5",2007.35165308478
"by",842,"S_Hemisphere_2013.5",2007.35165308478
"by",842,"S_Hemisphere_2014.5",2007.35165308478
"by",842,"N_Hemisphere_2016",2011.87798753495
"by",842,"N_Hemisphere_2017",2011.87798753495
"by",842,"S_Hemisphere_2011.5",2007.35165308478
"by",842,"S_Hemisphere_2019.5",2016.52480928035
"by",842,"S_Hemisphere_2015.5",2011.87798753495
"by",842,"S_Hemisphere_2020.5",2016.52480928035
"by",842,"N_Hemisphere_2019",2016.01430729123
"by",842,"S_Hemisphere_2016.5",2007.35165308478
"by",842,"N_Hemisphere_2020",2016.52480928035
"by",842,"S_Hemisphere_2017.5",2014.15943378448
"by",842,"N_Hemisphere_2018",2014.15943378448
"by",842,"S_Hemisphere_2018.5",2014.18758941644
"by",843,"N_Hemisphere_2012",2006.02501417882
"by",843,"N_Hemisphere_2013",2006.02501417882
"by",843,"N_Hemisphere_2011",2006.02501417882
"by",843,"N_Hemisphere_2014",2006.02501417882
"by",843,"N_Hemisphere_2015",2006.02501417882
"by",843,"S_Hemisphere_2012.5",2006.02501417882
"by",843,"S_Hemisphere_2013.5",2006.02501417882
"by",843,"S_Hemisphere_2014.5",2006.02501417882
"by",843,"N_Hemisphere_2016",2012.07333308062
"by",843,"N_Hemisphere_2017",2012.07333308062
"by",843,"S_Hemisphere_2011.5",2006.02501417882
"by",843,"S_Hemisphere_2019.5",2016.66290843402
"by",843,"S_Hemisphere_2015.5",2012.07333308062
"by",843,"S_Hemisphere_2020.5",2016.66290843402
"by",843,"N_Hemisphere_2019",2016.05144768518
"by",843,"S_Hemisphere_2016.5",2006.02501417882
"by",843,"N_Hemisphere_2020",2016.66290843402
"by",843,"S_Hemisphere_2017.5",2014.14544269711
"by",843,"N_Hemisphere_2018",2014.14544269711
"by",843,"S_Hemisphere_2018.5",2014.14544269711
"by",844,"N_Hemisphere_2012",2005.4929678958
"by",844,"N_Hemisphere_2013",2005.4929678958
"by",844,"N_Hemisphere_2011",2005.4929678958
"by",844,"N_Hemisphere_2014",2005.4929678958
"by",844,"N_Hemisphere_2015",2005.4929678958
"by",844,"S_Hemisphere_2012.5",2005.4929678958
"by",844,"S_Hemisphere_2013.5",2005.4929678958
"by",844,"S_Hemisphere_2014.5",2005.4929678958
"by",844,"N_Hemisphere_2016",2011.89373699533
"by",844,"N_Hemisphere_2017",2011.89373699533
"by",844,"S_Hemisphere_2011.5",2005.4929678958
"by",844,"S_Hemisphere_2019.5",2016.49358949555
"by",844,"S_Hemisphere_2015.5",2011.89373699533
"by",844,"S_Hemisphere_2020.5",2016.49358949555
"by",844,"N_Hemisphere_2019",2016.19196819909
"by",844,"S_Hemisphere_2016.5",2005.4929678958
"by",844,"N_Hemisphere_2020",2016.49358949555
"by",844,"S_Hemisphere_2017.5",2014.23554887713
"by",844,"N_Hemisphere_2018",2014.20685566321
"by",844,"S_Hemisphere_2018.5",2014.31190530401
"by",845,"N_Hemisphere_2012",2005.84897955876
"by",845,"N_Hemisphere_2013",2005.84897955876
"by",845,"N_Hemisphere_2011",2005.84897955876
"by",845,"N_Hemisphere_2014",2005.84897955876
"by",845,"N_Hemisphere_2015",2005.84897955876
"by",845,"S_Hemisphere_2012.5",2005.84897955876
"by",845,"S_Hemisphere_2013.5",2005.84897955876
"by",845,"S_Hemisphere_2014.5",2005.84897955876
"by",845,"N_Hemisphere_2016",2011.88509018194
"by",845,"N_Hemisphere_2017",2011.88509018194
"by",845,"S_Hemisphere_2011.5",2005.84897955876
"by",845,"S_Hemisphere_2019.5",2016.72412515508
"by",845,"S_Hemisphere_2015.5",2011.88509018194
"by",845,"S_Hemisphere_2020.5",2016.72412515508
"by",845,"N_Hemisphere_2019",2016.1428463272
"by",845,"S_Hemisphere_2016.5",2005.84897955876
"by",845,"N_Hemisphere_2020",2016.58968261445
